transaction_id,transaction_amount,hour_of_day,country,merchant_category,days_since_last_txn,txn_velocity_24h,distance_from_home_km,new_merchant,card_present,city,bank,province,is_fraud
TXN001284,21.03,15,Canada,ATM Withdrawal,2,2,37.8,0,1,Vancouver,Desjardins,ON,0
TXN001285,118.6,13,Canada,Retail,4,3,35.2,1,0,Hamilton,RBC,NS,0
TXN001286,39.49,11,Canada,Retail,5,2,4.9,0,1,Winnipeg,CIBC,BC,0
TXN001287,35.37,19,USA,Restaurant,7,2,4.2,0,1,Brampton,National Bank,NS,0
TXN001288,17.77,12,Canada,Online Shopping,1,4,35.1,1,1,Toronto,National Bank,NB,0
TXN001289,30.25,12,Canada,Retail,0,3,0.3,1,1,Ottawa,National Bank,QC,0
TXN001290,139.66,7,Canada,Utilities,4,3,43.6,0,1,Edmonton,Desjardins,BC,0
TXN001291,87.72,7,Canada,Restaurant,4,1,43.6,0,1,Mississauga,Desjardins,BC,0
TXN001292,29.46,9,Canada,Restaurant,3,1,39.7,1,1,Edmonton,National Bank,QC,0
TXN001293,41.58,19,Canada,Grocery,4,1,36.4,1,1,Winnipeg,TD,SK,0
TXN001294,170.01,7,Canada,ATM Withdrawal,8,1,5.1,0,1,Winnipeg,BMO,ON,0
TXN001295,36.91,11,Canada,Retail,1,2,37.4,0,1,Toronto,TD,AB,0
TXN001296,58.83,15,Canada,Online Shopping,8,2,29.6,0,0,Edmonton,Desjardins,NS,0
TXN001297,51.95,11,Canada,Gas Station,1,1,15.9,0,1,Calgary,CIBC,MB,0
TXN001298,9.21,11,Canada,Grocery,3,4,27.6,1,0,Hamilton,National Bank,MB,0
TXN001299,33.31,7,Canada,Gas Station,7,2,14.0,0,1,Hamilton,National Bank,MB,0
TXN001300,296.9,21,Canada,Retail,7,4,2.2,0,1,Vancouver,BMO,AB,0
TXN001301,73.16,8,Canada,Travel,4,1,15.5,0,1,Ottawa,BMO,AB,0
TXN001302,31.59,16,Canada,Healthcare,5,3,3.2,0,1,Edmonton,RBC,MB,0
TXN001303,10.48,14,Canada,Online Shopping,1,2,24.0,0,1,Mississauga,Desjardins,NS,0
TXN001304,63.5,15,Canada,ATM Withdrawal,5,3,11.6,0,1,Calgary,CIBC,AB,0
TXN001305,118.52,8,Canada,Retail,3,1,24.6,1,1,Mississauga,Desjardins,ON,0
TXN001306,93.88,15,UK,Restaurant,7,4,23.1,1,1,Hamilton,Desjardins,SK,0
TXN001307,127.62,16,Canada,Retail,7,3,1.6,1,1,Brampton,National Bank,MB,0
TXN001308,19.08,10,UK,Gas Station,3,1,7.9,0,1,Montreal,BMO,ON,0
TXN001309,21.72,13,Canada,Grocery,8,1,23.9,1,1,Montreal,CIBC,NS,0
TXN001310,2464.18,23,Romania,ATM Withdrawal,0,3,2581.0,1,0,Montreal,TD,ON,1
TXN001311,116.71,11,Canada,Retail,4,2,18.8,1,1,Edmonton,TD,ON,0
TXN001312,14.49,14,Canada,Gas Station,5,1,24.5,0,0,Hamilton,Desjardins,NB,0
TXN001313,31.72,14,Canada,Restaurant,9,3,32.8,1,1,Hamilton,Desjardins,ON,0
TXN001314,15.29,15,Canada,Online Shopping,4,1,37.5,1,1,Edmonton,Desjardins,QC,0
TXN001315,75.57,10,Canada,Travel,1,3,0.2,1,0,Brampton,BMO,SK,0
TXN001316,26.5,8,Canada,Grocery,7,1,1.7,1,1,Montreal,RBC,QC,0
TXN001317,163.35,9,Canada,Restaurant,0,4,32.0,0,0,Winnipeg,Scotiabank,NS,0
TXN001318,92.45,10,Canada,Restaurant,4,1,40.6,0,1,Montreal,Desjardins,NB,0
TXN001319,37.02,15,Canada,Grocery,6,1,17.9,1,1,Winnipeg,TD,MB,0
TXN001320,61.28,10,France,Restaurant,6,1,7.3,0,0,Mississauga,Desjardins,AB,0
TXN001321,409.39,8,Canada,Restaurant,9,2,7.4,0,1,Edmonton,RBC,ON,0
TXN001322,63.72,12,Canada,Online Shopping,9,2,3.4,1,1,Ottawa,Desjardins,MB,0
TXN001323,157.67,19,Canada,Online Shopping,9,1,32.0,0,1,Montreal,Desjardins,AB,0
TXN001324,39.04,14,Canada,Gas Station,9,4,41.8,0,1,Calgary,TD,ON,0
TXN001325,74.18,19,Canada,Online Shopping,2,2,43.7,1,1,Mississauga,TD,ON,0
TXN001326,91.02,10,Canada,Online Shopping,8,1,13.8,0,1,Mississauga,National Bank,SK,0
TXN001327,40.71,17,Canada,Grocery,1,3,26.6,0,0,Brampton,Desjardins,MB,0
TXN001328,15.47,13,Canada,Gas Station,7,3,37.7,0,1,Edmonton,CIBC,AB,0
TXN001329,34.93,9,USA,Retail,6,4,18.5,0,1,Calgary,BMO,NB,0
TXN001330,24.14,15,Canada,Retail,6,1,41.4,1,1,Vancouver,TD,BC,0
TXN001331,8.03,11,Canada,Restaurant,1,2,9.4,0,1,Hamilton,BMO,NB,0
TXN001332,24.41,16,Canada,Gas Station,7,1,2.5,0,0,Calgary,CIBC,BC,0
TXN001333,24.92,13,Canada,Online Shopping,9,4,38.0,0,1,Toronto,BMO,SK,0
TXN001334,14.01,9,Canada,Retail,6,3,0.2,1,1,Calgary,National Bank,ON,0
TXN001335,48.93,14,Canada,Utilities,2,1,15.9,0,0,Edmonton,TD,AB,0
TXN001336,21.17,11,Canada,Restaurant,3,2,14.8,0,1,Brampton,Scotiabank,AB,0
TXN001337,60.19,15,Canada,Travel,5,4,9.4,0,0,Toronto,CIBC,BC,0
TXN001338,16.81,19,Canada,Restaurant,5,3,9.7,0,1,Calgary,National Bank,NS,0
TXN001339,774.22,3,Canada,Entertainment,1,12,1973.0,1,0,Hamilton,BMO,QC,1
TXN001340,97.2,11,Canada,Grocery,6,1,21.9,1,1,Mississauga,CIBC,ON,0
TXN001341,15.42,10,Canada,Retail,3,4,13.7,0,1,Calgary,BMO,AB,0
TXN001342,21.47,13,USA,Restaurant,9,1,10.7,0,1,Hamilton,TD,QC,0
TXN001343,80.56,17,USA,Gas Station,7,1,46.8,0,1,Calgary,TD,SK,0
TXN001344,37.45,13,Canada,Healthcare,2,1,20.7,0,1,Edmonton,CIBC,AB,0
TXN001345,106.81,12,USA,Retail,9,1,35.1,0,1,Edmonton,CIBC,NB,0
TXN001346,23.36,3,Unknown,Travel,0,6,4925.7,0,1,Toronto,Scotiabank,SK,1
TXN001347,61.97,16,Canada,Retail,2,2,8.4,0,1,Brampton,TD,QC,0
TXN001348,37.32,16,Canada,Healthcare,7,3,40.3,1,1,Winnipeg,TD,QC,0
TXN001349,27.98,11,Canada,Restaurant,2,4,39.8,0,1,Brampton,TD,NS,0
TXN001350,28.57,9,UK,Retail,9,1,36.8,0,1,Hamilton,National Bank,BC,0
TXN001351,196.7,12,Canada,Online Shopping,1,3,25.0,1,1,Brampton,RBC,QC,0
TXN001352,45.35,10,USA,ATM Withdrawal,7,3,13.6,0,1,Edmonton,Scotiabank,MB,0
TXN001353,154.91,11,Canada,Retail,0,2,46.4,0,1,Brampton,Desjardins,SK,0
TXN001354,52.04,10,Canada,Healthcare,1,1,25.5,0,1,Calgary,CIBC,QC,0
TXN001355,24.59,12,Canada,Grocery,6,3,27.7,0,0,Ottawa,TD,NB,0
TXN001356,102.68,16,Canada,Restaurant,1,3,11.6,0,1,Edmonton,RBC,NB,0
TXN001357,174.73,15,Canada,Restaurant,4,1,42.4,1,1,Toronto,RBC,NS,0
TXN001358,37.45,12,Canada,Grocery,5,3,42.3,0,1,Mississauga,CIBC,BC,0
TXN001359,202.71,15,Canada,Travel,4,4,2.6,0,1,Brampton,Scotiabank,ON,0
TXN001360,36.29,12,USA,Grocery,6,4,27.6,1,1,Edmonton,RBC,ON,0
TXN001361,44.61,14,Canada,Healthcare,9,1,30.1,1,1,Vancouver,TD,BC,0
TXN001362,41.77,8,Canada,Restaurant,4,2,8.7,0,0,Calgary,CIBC,SK,0
TXN001363,64.35,8,Canada,Retail,1,1,25.2,0,1,Toronto,BMO,NS,0
TXN001364,85.9,10,France,Travel,4,2,43.2,0,1,Ottawa,TD,ON,0
TXN001365,30.57,12,Canada,Grocery,9,2,13.9,0,1,Vancouver,Scotiabank,AB,0
TXN001366,37.78,9,USA,Grocery,3,1,42.1,0,1,Edmonton,BMO,QC,0
TXN001367,57.87,12,Canada,Restaurant,5,3,15.2,0,1,Brampton,National Bank,NB,0
TXN001368,71.0,8,Canada,Retail,7,2,41.1,0,1,Ottawa,RBC,AB,0
TXN001369,123.61,11,Canada,Grocery,8,3,48.4,0,1,Edmonton,Scotiabank,BC,0
TXN001370,17.42,11,Canada,Grocery,6,3,19.9,0,1,Ottawa,RBC,NB,0
TXN001371,17.48,15,Canada,ATM Withdrawal,3,1,35.0,0,1,Ottawa,Desjardins,ON,0
TXN001372,30.78,10,USA,Retail,0,2,49.3,0,1,Hamilton,BMO,MB,0
TXN001373,145.96,15,Canada,Grocery,0,2,33.6,0,1,Brampton,National Bank,MB,0
TXN001374,77.43,11,Canada,Grocery,1,4,7.5,1,1,Toronto,RBC,BC,0
TXN001375,53.54,16,USA,Healthcare,0,3,31.1,1,1,Winnipeg,BMO,BC,0
TXN001376,57.9,8,Canada,Retail,1,3,16.2,1,0,Ottawa,National Bank,QC,0
TXN001377,165.52,13,Canada,Entertainment,9,1,33.9,0,1,Montreal,Scotiabank,NB,0
TXN001378,36.99,14,Canada,Grocery,7,4,46.6,0,0,Toronto,National Bank,BC,0
TXN001379,84.14,15,Canada,Online Shopping,6,4,23.4,1,1,Montreal,National Bank,NB,0
TXN001380,78.82,12,Canada,Grocery,2,4,15.1,1,1,Winnipeg,RBC,ON,0
TXN001381,39.16,15,Canada,Utilities,9,1,46.5,0,1,Toronto,CIBC,BC,0
TXN001382,14.06,7,Canada,Gas Station,7,4,15.2,1,1,Ottawa,National Bank,QC,0
TXN001383,37.68,14,Canada,Grocery,7,3,9.2,1,0,Toronto,BMO,MB,0
TXN001384,64.91,14,Canada,Retail,2,3,45.9,0,0,Ottawa,BMO,NS,0
TXN001385,31.35,10,Canada,Gas Station,4,1,40.9,0,1,Winnipeg,National Bank,NB,0
TXN001386,27.47,12,Canada,Restaurant,6,3,44.9,1,1,Ottawa,Scotiabank,MB,0
TXN001387,144.15,10,Canada,ATM Withdrawal,3,1,23.2,0,0,Toronto,Scotiabank,BC,0
TXN001388,48.82,16,Canada,Gas Station,7,3,15.7,0,0,Calgary,Desjardins,NS,0
TXN001389,17.53,9,Canada,Retail,8,2,18.7,0,1,Toronto,RBC,NB,0
TXN001390,50.76,16,Canada,Gas Station,8,3,13.8,0,1,Vancouver,TD,QC,0
TXN001391,12.45,9,Mexico,Grocery,9,1,11.3,0,1,Ottawa,National Bank,QC,0
TXN001392,17.65,11,Canada,Gas Station,3,1,5.0,0,1,Edmonton,BMO,NB,0
TXN001393,133.6,17,Canada,Retail,7,3,49.4,0,0,Mississauga,RBC,AB,0
TXN001394,18.57,9,Canada,Retail,6,3,31.5,1,1,Calgary,Desjardins,BC,0
TXN001395,46.86,16,Canada,Restaurant,8,3,32.7,0,1,Ottawa,Desjardins,BC,0
TXN001396,14.29,8,Canada,Grocery,8,2,1.3,0,1,Ottawa,CIBC,QC,0
TXN001397,61.41,13,Canada,Grocery,1,3,45.9,0,0,Hamilton,CIBC,SK,0
TXN001398,76.39,13,UK,Healthcare,4,3,7.2,1,1,Edmonton,Desjardins,QC,0
TXN001399,761.04,12,UK,Travel,7,3,33.9,0,0,Vancouver,RBC,BC,0
TXN001400,134.11,8,USA,Grocery,8,2,17.7,0,0,Ottawa,Scotiabank,NB,0
TXN001401,63.61,13,Canada,Grocery,1,2,11.1,0,1,Ottawa,Desjardins,BC,0
TXN001402,11.84,7,Canada,Grocery,8,3,1.7,0,1,Brampton,CIBC,QC,0
TXN001403,68.29,13,Canada,Healthcare,0,2,18.1,0,1,Calgary,BMO,NB,0
TXN001404,61.71,17,Canada,Retail,9,2,48.1,0,0,Montreal,National Bank,ON,0
TXN001405,114.46,11,France,Grocery,6,4,46.7,1,1,Winnipeg,Desjardins,NB,0
TXN001406,28.66,20,Canada,Grocery,8,3,21.1,0,0,Vancouver,National Bank,NB,0
TXN001407,33.03,12,Canada,Retail,9,1,30.0,0,0,Montreal,National Bank,QC,0
TXN001408,4.96,9,Canada,Online Shopping,4,2,22.5,0,1,Mississauga,Scotiabank,MB,0
TXN001409,59.53,17,Canada,ATM Withdrawal,5,3,11.3,0,1,Toronto,CIBC,MB,0
TXN001410,5.92,16,France,Grocery,8,1,21.3,0,1,Toronto,TD,ON,0
TXN001411,20.68,13,Canada,Travel,3,3,22.6,0,1,Brampton,CIBC,AB,0
TXN001412,120.97,10,Canada,Grocery,8,2,24.3,0,1,Edmonton,RBC,BC,0
TXN001413,56.55,9,Canada,Grocery,7,2,16.9,0,1,Winnipeg,RBC,MB,0
TXN001414,424.61,3,Canada,Online Shopping,1,9,569.1,0,0,Montreal,TD,AB,1
TXN001415,88.01,13,USA,Online Shopping,7,3,35.6,0,1,Vancouver,Desjardins,QC,0
TXN001416,915.31,3,USA,Online Shopping,0,13,865.8,1,0,Hamilton,TD,AB,1
TXN001417,60.09,13,Canada,ATM Withdrawal,3,2,34.2,0,1,Vancouver,TD,QC,0
TXN001418,16.28,10,Canada,Restaurant,9,1,31.3,1,1,Vancouver,BMO,AB,0
TXN001419,17.73,11,Canada,Retail,1,4,18.3,0,1,Calgary,National Bank,NS,0
TXN001420,10.46,15,Canada,ATM Withdrawal,9,4,24.9,0,1,Winnipeg,National Bank,ON,0
TXN001421,34.59,12,Mexico,ATM Withdrawal,3,3,8.9,0,1,Vancouver,Desjardins,SK,0
TXN001422,57.46,9,Canada,Grocery,7,2,35.3,0,1,Winnipeg,Scotiabank,SK,0
TXN001423,44.86,13,Canada,Retail,1,4,39.6,0,1,Vancouver,RBC,ON,0
TXN001424,377.83,10,Canada,Grocery,5,3,26.9,0,1,Calgary,National Bank,QC,0
TXN001425,35.44,12,Mexico,Retail,3,3,29.2,1,1,Calgary,TD,QC,0
TXN001426,84.37,8,Canada,Grocery,1,2,34.9,1,1,Montreal,BMO,SK,0
TXN001427,24.48,15,Canada,Online Shopping,9,1,37.5,1,0,Vancouver,National Bank,MB,0
TXN001428,153.65,16,Canada,ATM Withdrawal,5,4,8.8,0,0,Hamilton,Scotiabank,AB,0
TXN001429,44.86,15,USA,ATM Withdrawal,1,3,17.7,0,1,Montreal,BMO,AB,0
TXN001430,93.15,17,Canada,Travel,8,1,43.5,1,1,Mississauga,Desjardins,QC,0
TXN001431,144.11,11,Canada,Gas Station,1,4,33.0,0,0,Toronto,RBC,NS,0
TXN001432,53.81,14,Canada,Restaurant,4,2,27.6,1,1,Calgary,CIBC,MB,0
TXN001433,40.85,9,Canada,Grocery,9,2,10.0,0,1,Vancouver,TD,SK,0
TXN001434,44.93,10,USA,Restaurant,5,2,40.6,0,0,Calgary,RBC,NB,0
TXN001435,37.78,10,Canada,Grocery,5,1,8.3,0,1,Calgary,BMO,AB,0
TXN001436,292.29,9,Mexico,Retail,4,1,36.0,0,1,Edmonton,Scotiabank,MB,0
TXN001437,73.7,10,UK,Gas Station,8,4,35.8,1,1,Ottawa,National Bank,NS,0
TXN001438,23.17,15,Canada,Restaurant,2,4,25.8,0,1,Hamilton,TD,QC,0
TXN001439,25.43,8,Canada,Travel,5,4,42.5,0,1,Vancouver,RBC,MB,0
TXN001440,94.09,9,Canada,Grocery,2,2,3.2,0,1,Montreal,BMO,MB,0
TXN001441,217.64,10,Canada,Utilities,4,2,35.6,0,1,Mississauga,Desjardins,ON,0
TXN001442,56.69,10,Canada,Grocery,1,1,2.9,0,1,Hamilton,Desjardins,NB,0
TXN001443,32.95,17,USA,Retail,7,4,1.1,0,1,Brampton,Scotiabank,SK,0
TXN001444,8.75,17,Canada,Restaurant,8,4,43.2,0,0,Montreal,RBC,AB,0
TXN001445,36.34,13,Canada,Retail,3,4,14.1,1,1,Montreal,Scotiabank,ON,0
TXN001446,32.97,9,Canada,Restaurant,9,4,30.4,1,0,Vancouver,TD,NS,0
TXN001447,156.29,13,Canada,Grocery,6,1,41.0,1,1,Vancouver,Desjardins,BC,0
TXN001448,34.13,19,Canada,Entertainment,0,3,19.8,0,1,Vancouver,National Bank,BC,0
TXN001449,152.51,16,Canada,Travel,4,1,23.1,0,0,Vancouver,Desjardins,MB,0
TXN001450,57.69,12,Canada,Healthcare,2,4,13.3,0,1,Ottawa,RBC,NB,0
TXN001451,20.33,13,Canada,Grocery,2,4,43.5,0,0,Montreal,TD,NB,0
TXN001452,70.64,7,Canada,Retail,5,4,14.5,0,1,Ottawa,Scotiabank,AB,0
TXN001453,17.79,14,Canada,Grocery,1,2,8.5,1,1,Toronto,National Bank,NS,0
TXN001454,18.89,16,Canada,Restaurant,5,4,28.2,0,0,Calgary,RBC,BC,0
TXN001455,69.93,10,Canada,Retail,3,4,47.5,0,1,Winnipeg,RBC,SK,0
TXN001456,98.3,11,Canada,Gas Station,9,1,32.5,0,1,Ottawa,TD,SK,0
TXN001457,7.19,12,Canada,ATM Withdrawal,0,3,27.7,0,1,Toronto,TD,AB,0
TXN001458,72.68,11,Canada,Restaurant,8,3,29.8,0,1,Brampton,RBC,BC,0
TXN001459,202.58,18,Canada,Travel,1,4,29.3,0,0,Edmonton,TD,NS,0
TXN001460,38.33,19,Canada,Restaurant,8,4,43.5,1,1,Toronto,Desjardins,SK,0
TXN001461,59.92,11,Canada,Restaurant,5,1,24.0,0,1,Calgary,TD,QC,0
TXN001462,33.36,14,Canada,Retail,7,2,8.2,0,1,Edmonton,RBC,AB,0
TXN001463,73.98,13,Canada,Healthcare,6,1,40.7,0,0,Brampton,TD,AB,0
TXN001464,125.26,15,Canada,Online Shopping,5,3,38.5,0,1,Montreal,CIBC,ON,0
TXN001465,5.47,8,Canada,Grocery,4,2,11.3,1,1,Calgary,Scotiabank,BC,0
TXN001466,36.71,11,Canada,Retail,3,4,21.9,0,0,Calgary,CIBC,MB,0
TXN001467,134.01,9,UK,Healthcare,3,4,18.0,0,1,Calgary,National Bank,AB,0
TXN001468,22.5,8,Canada,Online Shopping,3,4,37.8,0,1,Brampton,BMO,ON,0
TXN001469,20.34,12,USA,ATM Withdrawal,5,3,37.0,0,0,Hamilton,RBC,ON,0
TXN001470,29.03,16,Canada,ATM Withdrawal,6,2,34.8,1,1,Montreal,RBC,QC,0
TXN001471,5.89,14,Canada,Gas Station,7,1,41.6,0,1,Toronto,National Bank,NB,0
TXN001472,30.9,9,Canada,Grocery,1,2,44.4,0,0,Edmonton,CIBC,QC,0
TXN001473,21.53,11,Canada,Retail,9,3,13.8,0,1,Winnipeg,Desjardins,ON,0
TXN001474,13.8,8,Canada,Grocery,6,1,10.9,1,1,Hamilton,TD,MB,0
TXN001475,103.49,14,Canada,Grocery,4,1,29.5,0,1,Montreal,BMO,BC,0
TXN001476,79.94,11,Canada,Gas Station,6,1,4.4,0,1,Hamilton,National Bank,AB,0
TXN001477,55.0,9,Canada,Online Shopping,3,1,29.9,0,1,Toronto,BMO,NS,0
TXN001478,119.93,16,Canada,Restaurant,1,2,42.1,0,1,Mississauga,BMO,NB,0
TXN001479,9.08,17,USA,Travel,5,3,27.0,0,1,Vancouver,Scotiabank,SK,0
TXN001480,130.9,8,Canada,ATM Withdrawal,8,1,12.5,0,0,Hamilton,TD,NS,0
TXN001481,110.72,8,Canada,Restaurant,1,2,1.4,0,1,Montreal,CIBC,BC,0
TXN001482,100.0,11,USA,Retail,1,3,1.8,0,1,Calgary,BMO,MB,0
TXN001483,317.4,0,Canada,Travel,0,13,666.9,1,0,Brampton,Scotiabank,NS,1
TXN001484,129.69,7,Canada,Utilities,3,4,2.4,1,1,Vancouver,National Bank,AB,0
TXN001485,75.52,13,Canada,Restaurant,6,4,35.1,0,1,Edmonton,National Bank,MB,0
TXN001486,19.27,15,Canada,Grocery,5,4,21.7,1,0,Montreal,TD,MB,0
TXN001487,92.26,14,France,Restaurant,5,1,5.3,0,1,Montreal,TD,SK,0
TXN001488,55.19,14,Canada,Retail,1,4,17.5,1,1,Mississauga,CIBC,NB,0
TXN001489,242.91,9,USA,Grocery,3,2,42.7,1,0,Edmonton,Scotiabank,NS,0
TXN001490,57.62,13,Canada,Grocery,3,4,49.2,0,1,Toronto,Desjardins,NS,0
TXN001491,30.63,10,Canada,Retail,6,2,45.6,0,1,Edmonton,TD,QC,0
TXN001492,17.6,11,Canada,Online Shopping,4,3,25.9,0,1,Edmonton,BMO,MB,0
TXN001493,160.51,17,Canada,Restaurant,6,4,12.1,0,1,Winnipeg,Scotiabank,QC,0
TXN001494,49.48,17,Canada,Grocery,0,1,23.6,1,1,Calgary,Desjardins,SK,0
TXN001495,42.85,14,Canada,Online Shopping,4,1,35.3,0,1,Hamilton,BMO,BC,0
TXN001496,79.32,12,Canada,Restaurant,5,3,13.0,1,1,Brampton,RBC,AB,0
TXN001497,50.86,7,Canada,Restaurant,8,2,17.0,1,1,Calgary,Desjardins,AB,0
TXN001498,481.83,23,Unknown,ATM Withdrawal,0,10,2473.5,0,0,Ottawa,CIBC,SK,1
TXN001499,28.25,13,Canada,Online Shopping,4,1,46.8,0,1,Edmonton,Scotiabank,AB,0
TXN001500,42.31,16,USA,Retail,9,3,38.8,0,1,Toronto,National Bank,NS,0
TXN001501,43.41,16,Canada,Restaurant,5,3,28.2,0,1,Brampton,BMO,NS,0
TXN001502,31.72,15,Canada,Online Shopping,0,1,24.7,1,1,Hamilton,CIBC,SK,0
TXN001503,7.89,11,Canada,Retail,2,1,32.0,1,1,Calgary,Desjardins,BC,0
TXN001504,48.89,14,Canada,Grocery,9,4,25.8,1,1,Ottawa,BMO,MB,0
TXN001505,217.32,13,Canada,Restaurant,9,1,6.9,1,1,Ottawa,TD,BC,0
TXN001506,12.25,8,Canada,Utilities,8,1,10.9,0,1,Montreal,Desjardins,MB,0
TXN001507,85.98,11,Canada,Online Shopping,0,4,24.4,0,1,Winnipeg,Scotiabank,BC,0
TXN001508,39.05,17,Canada,Online Shopping,8,3,45.1,1,1,Toronto,National Bank,BC,0
TXN001509,20.46,14,Canada,Grocery,6,4,32.1,0,1,Winnipeg,Desjardins,NB,0
TXN001510,46.12,16,Canada,Online Shopping,1,2,1.9,1,1,Mississauga,Desjardins,NB,0
TXN001511,43.42,8,Canada,Grocery,9,2,35.1,0,1,Hamilton,CIBC,MB,0
TXN001512,26.34,14,Canada,ATM Withdrawal,2,3,19.2,0,1,Vancouver,Scotiabank,AB,0
TXN001513,21.26,15,Canada,Restaurant,4,1,21.3,0,1,Winnipeg,National Bank,SK,0
TXN001514,52.79,13,Canada,Online Shopping,0,4,10.5,0,1,Mississauga,BMO,ON,0
TXN001515,44.85,20,Canada,Grocery,6,2,20.9,0,1,Vancouver,TD,MB,0
TXN001516,55.47,14,Canada,Online Shopping,0,4,6.0,0,1,Toronto,RBC,NB,0
TXN001517,288.79,12,Canada,Retail,3,3,1.7,0,1,Edmonton,CIBC,AB,0
TXN001518,7.92,11,Canada,Grocery,1,3,3.8,0,1,Calgary,National Bank,BC,0
TXN001519,85.7,7,Canada,Restaurant,2,3,27.0,0,1,Edmonton,Desjardins,SK,0
TXN001520,4.83,13,Canada,Online Shopping,0,2,26.8,1,1,Toronto,BMO,ON,0
TXN001521,41.79,8,Canada,ATM Withdrawal,4,1,35.3,0,1,Toronto,CIBC,AB,0
TXN001522,100.05,13,Canada,Restaurant,5,4,49.5,0,1,Hamilton,Scotiabank,NS,0
TXN001523,37.96,17,Canada,Restaurant,2,3,6.0,0,0,Ottawa,Desjardins,NS,0
TXN001524,107.09,15,Canada,Grocery,4,4,12.6,1,1,Edmonton,National Bank,AB,0
TXN001525,118.17,16,Canada,Retail,6,2,45.6,0,0,Hamilton,National Bank,SK,0
TXN001526,23.18,16,Canada,ATM Withdrawal,8,2,22.4,0,1,Ottawa,Desjardins,ON,0
TXN001527,55.18,8,Canada,Retail,8,2,43.3,0,0,Calgary,BMO,ON,0
TXN001528,16.9,10,UK,Entertainment,4,2,41.0,1,0,Calgary,CIBC,NS,0
TXN001529,160.82,16,Canada,Gas Station,5,4,18.7,0,1,Toronto,Scotiabank,QC,0
TXN001530,70.05,15,Canada,Restaurant,1,1,24.9,0,1,Vancouver,RBC,AB,0
TXN001531,11.15,17,Canada,Healthcare,8,2,31.4,0,1,Montreal,National Bank,NB,0
TXN001532,2.65,16,Canada,Grocery,7,3,16.8,0,1,Vancouver,BMO,ON,0
TXN001533,26.14,10,UK,Grocery,2,2,46.7,0,1,Calgary,TD,QC,0
TXN001534,29.64,11,Mexico,Restaurant,0,4,2.5,0,0,Montreal,CIBC,MB,0
TXN001535,77.59,14,Canada,ATM Withdrawal,6,1,2.4,0,0,Montreal,CIBC,AB,0
TXN001536,54.82,10,Canada,Grocery,7,4,2.9,0,0,Mississauga,National Bank,NS,0
TXN001537,275.02,13,Canada,Restaurant,3,1,48.5,1,1,Vancouver,Desjardins,BC,0
TXN001538,73.13,11,Canada,Retail,0,2,1.1,0,1,Toronto,BMO,ON,0
TXN001539,78.09,13,Canada,Grocery,9,1,26.1,0,0,Montreal,TD,SK,0
TXN001540,39.29,12,Canada,Grocery,9,3,11.9,0,1,Calgary,BMO,ON,0
TXN001541,69.43,11,Canada,Online Shopping,6,2,36.0,0,1,Winnipeg,Desjardins,ON,0
TXN001542,68.13,18,Canada,Gas Station,3,2,36.3,0,1,Vancouver,National Bank,NS,0
TXN001543,45.93,15,Canada,Entertainment,8,1,10.3,0,1,Toronto,National Bank,NB,0
TXN001544,170.33,8,Canada,Grocery,8,1,30.1,0,1,Vancouver,RBC,BC,0
TXN001545,21.85,0,Romania,ATM Withdrawal,0,3,130.7,1,1,Ottawa,Scotiabank,NB,1
TXN001546,16.92,11,USA,Retail,4,4,10.7,0,1,Brampton,National Bank,NS,0
TXN001547,27.18,9,France,Restaurant,9,1,0.9,0,1,Winnipeg,National Bank,NB,0
TXN001548,6.98,17,Canada,Grocery,7,4,0.9,1,0,Mississauga,Desjardins,SK,0
TXN001549,216.95,14,USA,Gas Station,0,4,33.9,0,1,Ottawa,Desjardins,AB,0
TXN001550,60.34,8,Canada,Travel,8,4,6.4,0,1,Edmonton,National Bank,AB,0
TXN001551,12.18,12,Canada,Grocery,6,2,37.4,1,0,Winnipeg,Desjardins,NB,0
TXN001552,9.5,16,Canada,Online Shopping,6,4,32.6,0,1,Montreal,BMO,ON,0
TXN001553,35.4,13,Canada,Restaurant,1,3,28.2,0,1,Winnipeg,TD,NB,0
TXN001554,61.19,16,Canada,Restaurant,9,2,24.4,0,1,Winnipeg,TD,QC,0
TXN001555,9.15,15,Canada,Online Shopping,9,4,47.7,1,1,Mississauga,Scotiabank,ON,0
TXN001556,350.99,11,Canada,Online Shopping,3,3,5.5,0,1,Toronto,CIBC,QC,0
TXN001557,9.61,7,Canada,Online Shopping,8,3,40.8,1,1,Edmonton,National Bank,AB,0
TXN001558,66.2,7,Canada,Online Shopping,2,4,22.0,1,1,Montreal,RBC,SK,0
TXN001559,51.81,16,Canada,Gas Station,2,3,43.6,1,0,Vancouver,National Bank,NB,0
TXN001560,636.31,16,Canada,Online Shopping,9,1,3.7,0,1,Mississauga,RBC,QC,0
TXN001561,106.44,9,Canada,Retail,5,1,40.3,0,1,Edmonton,TD,BC,0
TXN001562,19.76,9,France,Restaurant,6,2,48.9,1,0,Hamilton,Scotiabank,AB,0
TXN001563,2045.98,0,Canada,Retail,0,14,3929.9,1,0,Vancouver,Desjardins,BC,1
TXN001564,82.04,9,Canada,Travel,7,4,11.6,0,0,Toronto,National Bank,MB,0
TXN001565,140.38,11,Canada,Grocery,5,4,30.7,0,1,Ottawa,National Bank,AB,0
TXN001566,26.89,14,Canada,Online Shopping,6,3,5.5,0,0,Hamilton,BMO,SK,0
